,day,month,year,dow,hour,min,arrICAO,craftType,airline
4151,09,12,2022,Friday,20,08,KDAY,Canadair Regional,American
4152,09,12,2022,Friday,16,22,KDCA,Airbus,American
4153,09,12,2022,Friday,20,13,KDCA,Airbus,American
4154,09,12,2022,Friday,18,16,KDCA,Airbus,American
4155,09,12,2022,Friday,22,32,KDCA,Boeing,American
4156,09,12,2022,Friday,16,02,KDEN,Boeing,United
4157,09,12,2022,Friday,18,05,KDEN,Airbus,American
4158,09,12,2022,Friday,20,40,KDEN,Airbus,American
4159,09,12,2022,Friday,13,31,KDFW,Airbus,American
4160,09,12,2022,Friday,22,20,KDFW,Airbus,American
4161,09,12,2022,Friday,18,00,KDFW,Airbus,American
4162,09,12,2022,Friday,19,15,KDFW,Airbus,American
4163,09,12,2022,Friday,22,35,KDSM,Embraer,American
4164,09,12,2022,Friday,22,35,KDSM,Embraer,Envoy Air
4165,09,12,2022,Friday,20,20,KDFW,Airbus,American
4166,09,12,2022,Friday,20,26,KDSM,Canadair Regional,American
4167,09,12,2022,Friday,16,41,KDTW,Canadair Regional,American
4168,09,12,2022,Friday,17,20,KDTW,Boeing,Delta Air Lines
4169,09,12,2022,Friday,22,35,KDTW,Airbus,American
4170,09,12,2022,Friday,20,37,KDTW,Airbus,American
4171,09,12,2022,Friday,20,44,KERI,Embraer,American
4172,09,12,2022,Friday,22,35,KEWN,Embraer,American
4173,09,12,2022,Friday,20,54,KEVV,Embraer,American
4174,09,12,2022,Friday,16,52,KEWR,Boeing,American
4175,09,12,2022,Friday,19,17,KEWR,Boeing,American
4176,09,12,2022,Friday,18,38,KEWR,Other,Unknown/Private owner
4177,09,12,2022,Friday,22,50,KEWR,Boeing,American
4178,09,12,2022,Friday,17,52,KEWR,Boeing,United
4179,09,12,2022,Friday,19,30,KEWR,Other,Unknown/Private owner
4180,09,12,2022,Friday,20,51,KEWR,Boeing,American
4181,09,12,2022,Friday,18,36,KFAY,Embraer,American
4182,09,12,2022,Friday,22,43,KFAY,Canadair Regional,American
4183,09,12,2022,Friday,18,25,KEYW,Airbus,American
4184,09,12,2022,Friday,16,20,KFLL,Airbus,American
4185,09,12,2022,Friday,20,40,KFLL,Airbus,American
4186,09,12,2022,Friday,18,41,KFLO,Embraer,American
4187,09,12,2022,Friday,21,55,KFLL,Airbus,Spirit
4188,09,12,2022,Friday,16,00,KFTY,Other,Unknown/Private owner
4189,09,12,2022,Friday,20,24,KFWA,Embraer,American
4190,09,12,2022,Friday,20,58,KGPT,Canadair Regional,American
4191,09,12,2022,Friday,16,00,KGNV,Canadair Regional,American
4192,09,12,2022,Friday,20,50,KGNV,Canadair Regional,American
4193,09,12,2022,Friday,22,20,KGRR,Embraer,American
4194,09,12,2022,Friday,18,31,KGSO,Canadair Regional,American
4195,09,12,2022,Friday,20,35,KGSO,Boeing,FedEx
4196,09,12,2022,Friday,22,42,KGSO,Airbus,American
4197,09,12,2022,Friday,20,37,KGRR,Airbus,American
4198,09,12,2022,Friday,22,20,KGRR,Embraer,Envoy Air
4199,09,12,2022,Friday,16,00,KGYY,Other,Unknown/Private owner
4200,09,12,2022,Friday,18,30,KGSP,Canadair Regional,American
4201,09,12,2022,Friday,20,36,KHPN,Canadair Regional,American
4202,09,12,2022,Friday,16,08,KHSV,Canadair Regional,American
4203,09,12,2022,Friday,22,30,KHTS,Embraer,American
4204,09,12,2022,Friday,18,00,KHPN,Other,Unknown/Private owner
4205,09,12,2022,Friday,22,41,KHSV,Canadair Regional,American
4206,09,12,2022,Friday,18,05,KHXD,Embraer,Envoy Air
4207,09,12,2022,Friday,18,05,KHXD,Boeing,American
4208,09,12,2022,Friday,18,00,KIAD,Other,TKM
4209,09,12,2022,Friday,18,00,KIAD,Airbus,American
4210,09,12,2022,Friday,20,15,KIAD,Airbus,American
4211,09,12,2022,Friday,16,43,KIAH,Boeing,United
4212,09,12,2022,Friday,21,27,KIAH,Boeing,American
4213,09,12,2022,Friday,18,42,KILN,Boeing,ATI
4214,09,12,2022,Friday,18,20,KILM,Airbus,American
4215,09,12,2022,Friday,22,45,KILM,Airbus,American
4216,09,12,2022,Friday,16,22,KIND,Boeing,American
4217,09,12,2022,Friday,18,39,KIND,Boeing,American
4218,09,12,2022,Friday,22,22,KIND,Canadair Regional,American
4219,09,12,2022,Friday,22,45,KIND,Airbus,FedEx
4220,09,12,2022,Friday,20,37,KJAN,Canadair Regional,American
4221,09,12,2022,Friday,17,15,KJAX,Airbus,American
4222,09,12,2022,Friday,20,33,KJAX,Airbus,American
4223,09,12,2022,Friday,22,30,KJAX,Airbus,American
4224,09,12,2022,Friday,18,09,KJFK,Boeing,American
4225,09,12,2022,Friday,17,59,KJFK,Canadair Regional,Delta Air Lines
4226,09,12,2022,Friday,20,06,KJFK,Boeing,American
4227,09,12,2022,Friday,19,59,KJFK,Canadair Regional,Delta Air Lines
4228,09,12,2022,Friday,16,30,KLAS,Airbus,American
4229,09,12,2022,Friday,18,16,KLAS,Airbus,American
4230,09,12,2022,Friday,20,40,KLAS,Airbus,American
4231,09,12,2022,Friday,20,29,KLAX,Airbus,American
4232,09,12,2022,Friday,18,20,KLAS,Airbus,Frontier
4233,09,12,2022,Friday,18,25,KLEX,Other,FTH
4234,09,12,2022,Friday,20,30,KLEX,Embraer,American
4235,09,12,2022,Friday,22,30,KLEX,Embraer,Envoy Air
4236,09,12,2022,Friday,22,30,KLEX,Embraer,American
4237,09,12,2022,Friday,16,48,KLAX,Boeing,American
4238,09,12,2022,Friday,16,14,KLGA,Boeing,American
4239,09,12,2022,Friday,16,50,KLGA,Canadair Regional,Delta Air Lines
4240,09,12,2022,Friday,18,12,KLGA,Boeing,American
4241,09,12,2022,Friday,20,24,KLGA,Boeing,American
4242,09,12,2022,Friday,22,02,KLGA,Airbus,American
4243,09,12,2022,Friday,15,05,KLWB,Embraer,Contour Aviation
4244,09,12,2022,Friday,22,35,KLYH,Embraer,American
4245,09,12,2022,Friday,22,35,KLIT,Airbus,American
4246,09,12,2022,Friday,17,28,KMCI,Boeing,American
4247,09,12,2022,Friday,20,50,KMCI,Boeing,American
4248,09,12,2022,Friday,16,03,KLZU,Embraer,Unknown/Private owner
4249,09,12,2022,Friday,20,30,KMCO,Airbus,American
4250,09,12,2022,Friday,16,50,KMCO,Airbus,American
4251,09,12,2022,Friday,17,08,KMCO,Airbus,Spirit
4252,09,12,2022,Friday,18,30,KMCO,Boeing,American
4253,09,12,2022,Friday,21,30,KMCO,Other,Unknown/Private owner
4254,09,12,2022,Friday,21,30,KMCO,Airbus,American
4255,09,12,2022,Friday,22,25,KMDT,Airbus,American
4256,09,12,2022,Friday,21,50,KMCO,Airbus,Frontier
4257,09,12,2022,Friday,22,25,KMCO,Airbus,American
4258,09,12,2022,Friday,20,35,KMDT,Canadair Regional,American
4259,09,12,2022,Friday,19,10,KMDW,Boeing,Southwest
4260,09,12,2022,Friday,20,30,KMEM,Boeing,American
4261,09,12,2022,Friday,22,18,KMEM,Boeing,FedEx
4262,09,12,2022,Friday,22,50,KMEM,Airbus,American
4263,09,12,2022,Friday,22,27,KMGM,Embraer,American
4264,09,12,2022,Friday,20,47,KMHT,Canadair Regional,American
4265,09,12,2022,Friday,18,35,KMIA,Boeing,American
4266,09,12,2022,Friday,18,05,KMIA,Boeing,American
4267,09,12,2022,Friday,20,10,KMIA,Airbus,American
4268,09,12,2022,Friday,16,39,KMKE,Canadair Regional,American
4269,09,12,2022,Friday,22,45,KMKE,Airbus,American
4270,09,12,2022,Friday,20,17,KMLB,Canadair Regional,American
4271,09,12,2022,Friday,22,30,KMSN,Embraer,American
4272,09,12,2022,Friday,22,30,KMSN,Embraer,Envoy Air
4273,09,12,2022,Friday,22,40,KMOB,Canadair Regional,American
4274,09,12,2022,Friday,19,00,KMSL,Embraer,Contour Aviation
4275,09,12,2022,Friday,20,30,KMSN,Airbus,American
4276,09,12,2022,Friday,22,30,KMSP,Boeing,American
4277,09,12,2022,Friday,16,45,KMSY,Airbus,American
4278,09,12,2022,Friday,18,33,KMSP,Boeing,Delta Air Lines
4279,09,12,2022,Friday,17,01,KMYR,Canadair Regional,American
4280,09,12,2022,Friday,22,45,KMYR,Airbus,American
4281,09,12,2022,Friday,16,21,KOAJ,Canadair Regional,American
4282,09,12,2022,Friday,20,50,KOAJ,Embraer,American
4283,09,12,2022,Friday,20,15,KMSY,Airbus,American
4284,09,12,2022,Friday,18,48,KMYR,Airbus,American
4285,09,12,2022,Friday,20,55,KOMA,Boeing,American
4286,09,12,2022,Friday,20,25,KOKC,Airbus,American
4287,09,12,2022,Friday,18,30,KONT,Airbus,American
4288,09,12,2022,Friday,16,27,KORD,Boeing,American
4289,09,12,2022,Friday,22,30,KORD,Boeing,American
4290,09,12,2022,Friday,17,38,KORD,Airbus,United
4291,09,12,2022,Friday,18,15,KORD,Boeing,American
4292,09,12,2022,Friday,20,10,KORD,Boeing,American
4293,09,12,2022,Friday,18,07,KORF,Airbus,American
4294,09,12,2022,Friday,16,25,KORF,Boeing,American
4295,09,12,2022,Friday,20,10,KORF,Canadair Regional,American
4296,09,12,2022,Friday,21,00,KORF,Other,GAJ
4297,09,12,2022,Friday,22,40,KORF,Boeing,American
4298,09,12,2022,Friday,18,40,KPAH,Embraer,Contour Aviation
4299,09,12,2022,Friday,18,45,KPBI,Boeing,American
4300,09,12,2022,Friday,22,25,KPHF,Embraer,American
4301,09,12,2022,Friday,16,46,KPDK,Other,Unknown/Private owner
4302,09,12,2022,Friday,16,30,KPGV,Other,Unknown/Private owner
4303,09,12,2022,Friday,20,19,KPHL,Airbus,American
4304,09,12,2022,Friday,16,25,KPHL,Airbus,American
4305,09,12,2022,Friday,18,02,KPHL,Boeing,American
4306,09,12,2022,Friday,21,35,KPHL,Boeing,UPS
4307,09,12,2022,Friday,22,40,KPHL,Airbus,American
4308,09,12,2022,Friday,14,32,KPHX,Airbus,American
4309,09,12,2022,Friday,16,44,KPHX,Airbus,American
4310,09,12,2022,Friday,19,24,KPIT,Airbus,American
4311,09,12,2022,Friday,20,20,KPIA,Canadair Regional,American
4312,09,12,2022,Friday,18,12,KPIT,Airbus,American
4313,09,12,2022,Friday,22,32,KPIT,Airbus,American
4314,09,12,2022,Friday,20,10,KPNS,Canadair Regional,American
4315,09,12,2022,Friday,16,39,KPVD,Airbus,American
4316,09,12,2022,Friday,18,17,KPNS,Canadair Regional,American
4317,09,12,2022,Friday,20,00,KPVD,Other,Unknown/Private owner
4318,09,12,2022,Friday,22,20,KPVD,Airbus,American
4319,09,12,2022,Friday,20,42,KPWM,Airbus,American
4320,09,12,2022,Friday,16,06,KRDU,Other,Unknown/Private owner
4321,09,12,2022,Friday,16,28,KRDU,Boeing,American
4322,09,12,2022,Friday,19,45,KRDU,Other,JIT
4323,09,12,2022,Friday,20,30,KRDU,Other,Unknown/Private owner
4324,09,12,2022,Friday,16,57,KRDU,Other,Unknown/Private owner
4325,09,12,2022,Friday,18,05,KRDU,Other,Unknown/Private owner
4326,09,12,2022,Friday,18,22,KRDU,Airbus,American
4327,09,12,2022,Friday,20,36,KRDU,Boeing,American
4328,09,12,2022,Friday,21,10,KRDU,Other,Unknown/Private owner
4329,09,12,2022,Friday,20,53,KRIC,Airbus,American
4330,09,12,2022,Friday,21,30,KRDU,Airbus,American
4331,09,12,2022,Friday,22,46,KRDU,Airbus,American
4332,09,12,2022,Friday,16,48,KROA,Embraer,American
4333,09,12,2022,Friday,22,35,KRIC,Airbus,American
4334,09,12,2022,Friday,22,20,KROC,Airbus,American
4335,09,12,2022,Friday,20,44,KROA,Embraer,American
4336,09,12,2022,Friday,22,20,KROA,Embraer,American
4337,09,12,2022,Friday,17,03,KROC,Airbus,American
4338,09,12,2022,Friday,16,46,KRSW,Airbus,American
4339,09,12,2022,Friday,20,30,KRSW,Airbus,American
4340,09,12,2022,Friday,18,20,KSAN,Airbus,American
4341,09,12,2022,Friday,20,19,KSAN,Airbus,American
4342,09,12,2022,Friday,16,20,KSAN,Airbus,American
4343,09,12,2022,Friday,17,07,KSAT,Boeing,American
4344,09,12,2022,Friday,20,45,KSAT,Boeing,American
4345,09,12,2022,Friday,18,21,KSAV,Airbus,American
4346,09,12,2022,Friday,22,20,KSAV,Airbus,American
4347,09,12,2022,Friday,20,47,KSBN,Canadair Regional,American
4348,09,12,2022,Friday,20,15,KSBY,Embraer,American
4349,09,12,2022,Friday,21,28,KSDF,Other,UPS
4350,09,12,2022,Friday,20,33,KSDF,Canadair Regional,American
4351,09,12,2022,Friday,22,45,KSDF,Airbus,American
4352,09,12,2022,Friday,16,50,KSEA,Airbus,American
4353,09,12,2022,Friday,16,30,KSFO,Airbus,American
4354,09,12,2022,Friday,20,10,KSFO,Airbus,American
4355,09,12,2022,Friday,20,26,KSEA,Airbus,American
4356,09,12,2022,Friday,20,47,KSHV,Canadair Regional,American
4357,09,12,2022,Friday,20,25,KSGF,Embraer,American
4358,09,12,2022,Friday,20,25,KSGF,Embraer,Envoy Air
4359,09,12,2022,Friday,16,55,KSHD,Embraer,Contour Aviation
4360,09,12,2022,Friday,18,40,KSJC,Airbus,American
4361,09,12,2022,Friday,18,25,KSLC,Airbus,American
4362,09,12,2022,Friday,18,55,KSLC,Boeing,Delta Air Lines
4363,09,12,2022,Friday,18,45,KSMF,Airbus,American
4364,09,12,2022,Friday,18,43,KSRQ,Boeing,American
4365,09,12,2022,Friday,18,20,KSTL,Airbus,American
4366,09,12,2022,Friday,22,33,KSYR,Airbus,American
4367,09,12,2022,Friday,20,42,KSTL,Boeing,American
4368,09,12,2022,Friday,18,45,KTEB,Other,Unknown/Private owner
4369,09,12,2022,Friday,19,34,KTEB,Other,Unknown/Private owner
4370,09,12,2022,Friday,21,00,KTEB,Other,NetJets Aviation
4371,09,12,2022,Friday,16,42,KSYR,Airbus,American
4372,09,12,2022,Friday,22,20,KTLH,Canadair Regional,American
4373,09,12,2022,Friday,18,08,KTPA,Boeing,American
4374,09,12,2022,Friday,16,40,KTPA,Airbus,American
4375,09,12,2022,Friday,18,24,KTRI,Canadair Regional,American
4376,09,12,2022,Friday,20,15,KTPA,Airbus,American
4377,09,12,2022,Friday,22,26,KTPA,Airbus,American
4378,09,12,2022,Friday,17,56,KTWF,Other,Unknown/Private owner
4379,09,12,2022,Friday,16,15,KTYS,Airbus,American
4380,09,12,2022,Friday,22,25,KTRI,Canadair Regional,American
4381,09,12,2022,Friday,19,20,KTUL,Boeing,American
4382,09,12,2022,Friday,20,20,KVPS,Airbus,American
4383,09,12,2022,Friday,18,14,KTYS,Canadair Regional,American
4384,09,12,2022,Friday,22,40,KTYS,Airbus,American
4385,09,12,2022,Friday,16,30,KXNA,Airbus,American
4386,09,12,2022,Friday,20,19,KXNA,Embraer,American
4387,09,12,2022,Friday,20,19,KXNA,Embraer,Envoy Air
4388,09,12,2022,Friday,20,00,LFPB,Other,SVW
4389,09,12,2022,Friday,17,02,MMGL,Airbus,Volaris
4390,09,12,2022,Friday,18,43,TJSJ,Airbus,American
4391,10,12,2022,Saturday,01,06,KMIA,Boeing,American
4392,10,12,2022,Saturday,01,06,KMIA,Boeing,Piedmont
4393,10,12,2022,Saturday,05,25,KGSP,Airbus,Piedmont
4394,10,12,2022,Saturday,07,37,KELM,Canadair Regional,Unknown/Private owner
4395,10,12,2022,Saturday,07,08,KFLO,Other,Unknown/Private owner
4396,10,12,2022,Saturday,07,30,KTPA,Airbus,SkyWest
4397,10,12,2022,Saturday,07,30,KIAD,Airbus,Piedmont
4398,10,12,2022,Saturday,07,30,KTPA,Airbus,Piedmont
4399,10,12,2022,Saturday,00,42,KATL,Other,Unknown/Private owner
4400,10,12,2022,Saturday,06,00,KATL,Boeing,Delta Air Lines
4401,10,12,2022,Saturday,07,29,KAUS,Airbus,American
4402,10,12,2022,Saturday,07,44,KBOS,Airbus,American
4403,10,12,2022,Saturday,06,45,KBOS,Embraer,Delta Air Lines
4404,10,12,2022,Saturday,04,08,KCVG,Boeing,ATI
4405,10,12,2022,Saturday,07,59,KDCA,Airbus,American
4406,10,12,2022,Saturday,07,15,KDEN,Airbus,Frontier
4407,10,12,2022,Saturday,05,50,KDFW,Airbus,American
4408,10,12,2022,Saturday,07,10,KDFW,Airbus,American
4409,10,12,2022,Saturday,05,30,KDTW,Boeing,Delta Air Lines
4410,10,12,2022,Saturday,07,30,KFLL,Airbus,American
4411,10,12,2022,Saturday,06,30,KFLO,Other,Unknown/Private owner
4412,10,12,2022,Saturday,07,05,KEWR,Boeing,United
4413,10,12,2022,Saturday,07,34,KHPN,Canadair Regional,American
4414,10,12,2022,Saturday,05,25,KGSP,Airbus,American
4415,10,12,2022,Saturday,06,10,KIAD,Embraer,United
4416,10,12,2022,Saturday,07,20,KIAH,Boeing,American
4417,10,12,2022,Saturday,05,09,KILM,Boeing,American
4418,10,12,2022,Saturday,05,09,KILM,Boeing,SkyWest
4419,10,12,2022,Saturday,05,09,KILM,Boeing,Piedmont
4420,10,12,2022,Saturday,06,30,KIAH,Boeing,United
4421,10,12,2022,Saturday,06,18,KJFK,Canadair Regional,Delta Air Lines
4422,10,12,2022,Saturday,07,45,KJFK,Airbus,American
4423,10,12,2022,Saturday,07,15,KLAX,Airbus,American
4424,10,12,2022,Saturday,07,30,KIAD,Airbus,American
4425,10,12,2022,Saturday,07,15,KLGA,Airbus,American
4426,10,12,2022,Saturday,06,55,KLGA,Canadair Regional,Delta Air Lines
4427,10,12,2022,Saturday,07,35,KMCO,Airbus,American
4428,10,12,2022,Saturday,06,40,KMDT,Airbus,American
4429,10,12,2022,Saturday,06,40,KMDT,Airbus,Piedmont
4430,10,12,2022,Saturday,06,25,KMDW,Boeing,Southwest
4431,10,12,2022,Saturday,22,30,KMIA,Boeing,American
4432,10,12,2022,Saturday,06,00,KMIA,Airbus,Spirit
4433,10,12,2022,Saturday,07,16,KMIA,Boeing,American
4434,10,12,2022,Saturday,06,26,KMSP,Boeing,Delta Air Lines
4435,10,12,2022,Saturday,07,18,KORD,Boeing,American
4436,10,12,2022,Saturday,06,53,KORD,Airbus,United
4437,10,12,2022,Saturday,07,15,KPBI,Airbus,American
4438,10,12,2022,Saturday,07,29,KPHL,Airbus,American
4439,10,12,2022,Saturday,06,10,KPOU,Embraer,LXJ
4440,10,12,2022,Saturday,07,25,KRSW,Airbus,American
4441,10,12,2022,Saturday,07,30,KTPA,Airbus,American
4442,10,12,2022,Saturday,06,37,KTUS,Other,Unknown/Private owner
4443,10,12,2022,Saturday,07,55,MKJS,Airbus,American
4444,10,12,2022,Saturday,07,47,MMUN,Airbus,American
4445,10,12,2022,Saturday,09,45,MBPV,Airbus,American
4446,10,12,2022,Saturday,09,07,CYYZ,Canadair Regional,PSA
4447,10,12,2022,Saturday,09,23,KTYS,Canadair Regional,PSA
4448,10,12,2022,Saturday,09,51,KAVL,Canadair Regional,PSA
4449,10,12,2022,Saturday,09,16,KJAX,Canadair Regional,PSA
4450,10,12,2022,Saturday,09,14,KGNV,Canadair Regional,PSA
4451,10,12,2022,Saturday,09,51,KPVD,Canadair Regional,PSA
4452,10,12,2022,Saturday,09,44,KGSP,Canadair Regional,PSA
4453,10,12,2022,Saturday,09,15,KTLH,Canadair Regional,PSA
4454,10,12,2022,Saturday,09,16,KMLB,Canadair Regional,PSA
4455,10,12,2022,Saturday,09,36,KCRW,Canadair Regional,PSA
4456,10,12,2022,Saturday,09,13,KPNS,Airbus,Piedmont
4457,10,12,2022,Saturday,09,55,KROC,Airbus,Piedmont
4458,10,12,2022,Saturday,09,21,KRDU,Airbus,Piedmont
4459,10,12,2022,Saturday,09,24,KSRQ,Boeing,Piedmont
4460,10,12,2022,Saturday,09,41,KSYR,Airbus,Piedmont
4461,10,12,2022,Saturday,09,17,KXNA,Airbus,Piedmont
4462,10,12,2022,Saturday,09,58,KAVP,Airbus,Piedmont
4463,10,12,2022,Saturday,09,30,KEYW,Airbus,Piedmont
4464,10,12,2022,Saturday,09,50,KCHO,Embraer,Piedmont
4465,10,12,2022,Saturday,09,20,KFLO,Embraer,Piedmont
4466,10,12,2022,Saturday,09,24,KCSG,Embraer,Piedmont
4467,10,12,2022,Saturday,09,25,KPHF,Embraer,Piedmont
4468,10,12,2022,Saturday,09,37,KFXE,Other,TKM
4469,10,12,2022,Saturday,10,03,KEWR,Boeing,GoJet
4470,10,12,2022,Saturday,10,24,KPBI,Other,Unknown/Private owner
4471,10,12,2022,Saturday,10,02,KABE,Canadair Regional,PSA
4472,10,12,2022,Saturday,10,13,KHSV,Canadair Regional,PSA
4473,10,12,2022,Saturday,10,05,KTRI,Embraer,Piedmont
4474,10,12,2022,Saturday,10,37,MBPV,Airbus,Piedmont
4475,10,12,2022,Saturday,10,03,KEWR,Boeing,United
4476,10,12,2022,Saturday,11,54,KLGA,Canadair Regional,Delta Air Lines
4477,10,12,2022,Saturday,11,20,KBTR,Canadair Regional,PSA
4478,10,12,2022,Saturday,11,11,KSHV,Canadair Regional,PSA
4479,10,12,2022,Saturday,11,10,KSAN,Airbus,SkyWest
4480,10,12,2022,Saturday,11,08,KRSW,Airbus,Piedmont
4481,10,12,2022,Saturday,11,25,KILM,Airbus,Piedmont
4482,10,12,2022,Saturday,11,34,KECP,Airbus,Piedmont
4483,10,12,2022,Saturday,11,26,TNCM,Airbus,Piedmont
4484,10,12,2022,Saturday,11,05,KLIT,Airbus,Piedmont
4485,10,12,2022,Saturday,11,10,KSAN,Airbus,Piedmont
4486,10,12,2022,Saturday,11,17,KFAY,Embraer,Piedmont
4487,10,12,2022,Saturday,11,37,KFWA,Embraer,Piedmont
4488,10,12,2022,Saturday,11,30,KERI,Embraer,Piedmont
4489,10,12,2022,Saturday,11,24,KROA,Embraer,Piedmont
4490,10,12,2022,Saturday,11,00,KSTL,Canadair Regional,Unknown/Private owner
4491,10,12,2022,Saturday,12,59,KPHL,Other,Unknown/Private owner
4492,10,12,2022,Saturday,12,07,KLAS,Airbus,Piedmont
4493,10,12,2022,Saturday,13,00,KEWR,Other,NetJets Aviation
4494,10,12,2022,Saturday,13,10,KGSO,Other,Unknown/Private owner
4495,10,12,2022,Saturday,13,59,KDSM,Other,Unknown/Private owner
4496,10,12,2022,Saturday,13,40,KDEN,Airbus,Piedmont
4497,10,12,2022,Saturday,14,57,KMDT,Canadair Regional,PSA
4498,10,12,2022,Saturday,14,47,KPIA,Canadair Regional,PSA
4499,10,12,2022,Saturday,14,59,KSTL,Airbus,SkyWest
4500,10,12,2022,Saturday,14,53,KMSN,Airbus,Piedmont
4501,10,12,2022,Saturday,14,59,KSTL,Airbus,Piedmont
4502,10,12,2022,Saturday,14,48,KEWN,Embraer,Piedmont
4503,10,12,2022,Saturday,14,45,KTYS,Other,Unknown/Private owner
4504,10,12,2022,Saturday,14,28,KPHL,Other,Unknown/Private owner
4505,10,12,2022,Saturday,14,47,KFTY,Other,Unknown/Private owner
4506,10,12,2022,Saturday,14,31,KCEU,Other,VET
4507,10,12,2022,Saturday,15,11,KINT,Other,Unknown/Private owner
4508,10,12,2022,Saturday,15,45,KDSM,Other,Unknown/Private owner
4509,10,12,2022,Saturday,15,03,KTYS,Other,Unknown/Private owner
4510,10,12,2022,Saturday,15,48,KPDK,Embraer,Unknown/Private owner
4511,10,12,2022,Saturday,15,02,KELM,Other,Unknown/Private owner
4512,10,12,2022,Saturday,15,00,KPBI,Other,Unknown/Private owner
4513,10,12,2022,Saturday,15,11,KLFT,Canadair Regional,PSA
4514,10,12,2022,Saturday,15,12,KMLB,Canadair Regional,PSA
4515,10,12,2022,Saturday,15,05,KPNS,Airbus,Piedmont
4516,10,12,2022,Saturday,15,29,KSAT,Boeing,Piedmont
4517,10,12,2022,Saturday,15,29,MKJS,Airbus,Piedmont
4518,10,12,2022,Saturday,15,06,KLYH,Embraer,Piedmont
4519,10,12,2022,Saturday,11,14,CYUL,Airbus,American
4520,10,12,2022,Saturday,09,07,CYYZ,Canadair Regional,American
4521,10,12,2022,Saturday,13,05,CYYZ,Airbus,American
4522,10,12,2022,Saturday,10,02,KABE,Canadair Regional,American
4523,10,12,2022,Saturday,14,54,KAFW,Boeing,ATI
4524,10,12,2022,Saturday,07,30,KAGS,Other,NetJets Aviation
4525,10,12,2022,Saturday,09,14,KAGS,Embraer,American
4526,10,12,2022,Saturday,09,01,KALB,Airbus,American
4527,10,12,2022,Saturday,08,50,KAND,Other,DPJ
4528,10,12,2022,Saturday,08,25,KATL,Boeing,Delta Air Lines
4529,10,12,2022,Saturday,10,20,KATL,Boeing,Delta Air Lines
4530,10,12,2022,Saturday,11,22,KATL,Airbus,American
4531,10,12,2022,Saturday,12,00,KATL,Boeing,Delta Air Lines
4532,10,12,2022,Saturday,12,04,KATL,Boeing,Delta Air Lines
4533,10,12,2022,Saturday,14,26,KATL,Boeing,Delta Air Lines
4534,10,12,2022,Saturday,11,00,KAUS,Airbus,American
4535,10,12,2022,Saturday,15,05,KAUS,Airbus,American
4536,10,12,2022,Saturday,09,51,KAVL,Canadair Regional,American
4537,10,12,2022,Saturday,13,10,KAVL,Airbus,American
4538,10,12,2022,Saturday,09,58,KAVP,Airbus,American
4539,10,12,2022,Saturday,14,55,KAVP,Airbus,American
4540,10,12,2022,Saturday,09,07,KBHM,Airbus,American
4541,10,12,2022,Saturday,11,25,KBHM,Canadair Regional,American
4542,10,12,2022,Saturday,14,30,KBHM,Embraer,American
4543,10,12,2022,Saturday,09,30,KBKW,Embraer,Contour Aviation
4544,10,12,2022,Saturday,08,08,KBNA,Boeing,American
4545,10,12,2022,Saturday,09,00,KBNA,Boeing,American
4546,10,12,2022,Saturday,10,16,KBNA,Airbus,American
4547,10,12,2022,Saturday,10,55,KBNA,Boeing,Southwest
4548,10,12,2022,Saturday,13,15,KBNA,Boeing,American
4549,10,12,2022,Saturday,14,52,KBNA,Airbus,American
4550,10,12,2022,Saturday,09,39,KBOS,Airbus,American
4551,10,12,2022,Saturday,11,30,KBOS,Boeing,American
4552,10,12,2022,Saturday,11,45,KBOS,Embraer,Delta Air Lines
4553,10,12,2022,Saturday,12,40,KBOS,Embraer,Unknown/Private owner
4554,10,12,2022,Saturday,13,30,KBOS,Boeing,American
4555,10,12,2022,Saturday,12,52,KBOS,Embraer,JetBlue Airways
4556,10,12,2022,Saturday,13,58,KBOS,Embraer,Unknown/Private owner
4557,10,12,2022,Saturday,14,30,KBOS,Airbus,American
4558,10,12,2022,Saturday,11,20,KBTR,Canadair Regional,American
4559,10,12,2022,Saturday,14,30,KBHM,Embraer,Envoy Air
4560,10,12,2022,Saturday,09,42,KBDL,Boeing,American
4561,10,12,2022,Saturday,09,30,KBUF,Airbus,American
4562,10,12,2022,Saturday,08,35,KBWI,Boeing,Southwest
4563,10,12,2022,Saturday,10,15,KBWI,Airbus,American
4564,10,12,2022,Saturday,09,31,KCAE,Embraer,American
4565,10,12,2022,Saturday,14,40,KCAE,Canadair Regional,American
4566,10,12,2022,Saturday,11,33,KCAK,Canadair Regional,American
4567,10,12,2022,Saturday,09,13,KCHA,Embraer,American
4568,10,12,2022,Saturday,13,04,KCHA,Other,Unknown/Private owner
4569,10,12,2022,Saturday,09,50,KCHO,Embraer,American
4570,10,12,2022,Saturday,14,32,KCHO,Embraer,American
4571,10,12,2022,Saturday,09,19,KCHS,Airbus,American
4572,10,12,2022,Saturday,13,00,KCHS,Boeing,American
4573,10,12,2022,Saturday,14,30,KCHS,Boeing,American
4574,10,12,2022,Saturday,10,20,KCLE,Airbus,American
4575,10,12,2022,Saturday,08,45,KCMH,Airbus,American
4576,10,12,2022,Saturday,11,38,KCMH,Canadair Regional,American
4577,10,12,2022,Saturday,14,56,KCMH,Airbus,American
4578,10,12,2022,Saturday,14,24,KCQW,Other,Unknown/Private owner
4579,10,12,2022,Saturday,09,36,KCRW,Canadair Regional,American
