,day,month,year,dow,hour,min,depICAO,craftType,airline
3368,09,12,2022,Friday,11,46,KBTR,Other,FTH
3369,09,12,2022,Friday,11,26,KSAV,Other,GAJ
3370,09,12,2022,Friday,11,09,KATL,Boeing,Delta Air Lines
3371,09,12,2022,Friday,11,50,KHXD,Embraer,Envoy Air
3372,09,12,2022,Friday,11,24,KPDK,Other,Unknown/Private owner
3373,09,12,2022,Friday,11,47,KIAD,Other,Unknown/Private owner
3374,09,12,2022,Friday,11,03,KMIA,Airbus,Spirit
3375,09,12,2022,Friday,11,18,KEWR,Airbus,United
3376,09,12,2022,Friday,12,29,KAFW,Boeing,ATI
3377,09,12,2022,Friday,12,11,KRIC,Airbus,American
3378,09,12,2022,Friday,12,10,KCHS,Airbus,American
3379,09,12,2022,Friday,12,08,KJAX,Airbus,American
3380,09,12,2022,Friday,12,22,KDCA,Airbus,American
3381,09,12,2022,Friday,12,22,KFLL,Airbus,American
3382,09,12,2022,Friday,12,59,KPNS,Airbus,American
3383,09,12,2022,Friday,12,21,KSAV,Airbus,American
3384,09,12,2022,Friday,12,27,KORD,Boeing,American
3385,09,12,2022,Friday,12,16,KIAD,Airbus,American
3386,09,12,2022,Friday,12,38,KBNA,Boeing,American
3387,09,12,2022,Friday,12,19,KLGA,Airbus,American
3388,09,12,2022,Friday,12,06,KBWI,Airbus,American
3389,09,12,2022,Friday,12,25,KMIA,Boeing,American
3390,09,12,2022,Friday,12,06,KPBI,Airbus,American
3391,09,12,2022,Friday,12,06,KEWR,Boeing,American
3392,09,12,2022,Friday,12,09,KSAT,Boeing,American
3393,09,12,2022,Friday,12,30,KHXD,Embraer,American
3394,09,12,2022,Friday,12,26,KXNA,Embraer,American
3395,09,12,2022,Friday,12,25,KAUS,Boeing,American
3396,09,12,2022,Friday,12,25,KPGV,Canadair Regional,American
3397,09,12,2022,Friday,12,13,KTYS,Canadair Regional,American
3398,09,12,2022,Friday,12,19,KMYR,Canadair Regional,American
3399,09,12,2022,Friday,12,36,KGNV,Canadair Regional,American
3400,09,12,2022,Friday,12,18,KGSP,Canadair Regional,American
3401,09,12,2022,Friday,12,06,KCAK,Canadair Regional,American
3402,09,12,2022,Friday,12,08,KHPN,Canadair Regional,American
3403,09,12,2022,Friday,12,45,KTLH,Canadair Regional,American
3404,09,12,2022,Friday,12,39,KHSV,Canadair Regional,American
3405,09,12,2022,Friday,12,08,KDEN,Airbus,American
3406,09,12,2022,Friday,12,28,KCHA,Embraer,American
3407,09,12,2022,Friday,12,27,KCHO,Embraer,American
3408,09,12,2022,Friday,12,14,KAGS,Embraer,American
3409,09,12,2022,Friday,12,29,KPHF,Embraer,American
3410,09,12,2022,Friday,12,02,KBOS,Airbus,American
3411,09,12,2022,Friday,12,20,KPHL,Airbus,American
3412,09,12,2022,Friday,12,07,KBOS,Embraer,JetBlue Airways
3413,09,12,2022,Friday,12,12,KRDU,Airbus,American
3414,09,12,2022,Friday,12,07,KRSW,Airbus,American
3415,09,12,2022,Friday,12,05,KDTW,Boeing,Delta Air Lines
3416,09,12,2022,Friday,12,05,KDEN,Airbus,Frontier
3417,09,12,2022,Friday,12,33,KPDK,Embraer,JTZ
3418,09,12,2022,Friday,12,18,KORF,Other,Unknown/Private owner
3419,09,12,2022,Friday,12,36,KLAS,Airbus,Spirit
3420,09,12,2022,Friday,12,25,KMDW,Boeing,Southwest
3421,09,12,2022,Friday,13,50,KBNA,Airbus,American
3422,09,12,2022,Friday,13,52,KAUS,Airbus,American
3423,09,12,2022,Friday,13,59,KBUF,Airbus,American
3424,09,12,2022,Friday,13,48,KEWR,Boeing,American
3425,09,12,2022,Friday,12,48,KLGA,Canadair Regional,Delta Air Lines
3426,09,12,2022,Friday,13,35,KBHM,Airbus,American
3427,09,12,2022,Friday,13,43,KMYR,Airbus,American
3428,09,12,2022,Friday,13,59,KSAN,Airbus,American
3429,09,12,2022,Friday,13,28,KLAS,Airbus,American
3430,09,12,2022,Friday,13,41,KPBI,Airbus,American
3431,09,12,2022,Friday,13,46,KROC,Airbus,American
3432,09,12,2022,Friday,13,36,KSRQ,Boeing,American
3433,09,12,2022,Friday,13,25,KORD,Boeing,American
3434,09,12,2022,Friday,13,49,KAVP,Airbus,American
3435,09,12,2022,Friday,13,21,KBOS,Airbus,American
3436,09,12,2022,Friday,13,30,KVPS,Airbus,American
3437,09,12,2022,Friday,13,43,KIAH,Boeing,American
3438,09,12,2022,Friday,13,37,KTPA,Airbus,American
3439,09,12,2022,Friday,13,15,KMCO,Boeing,American
3440,09,12,2022,Friday,13,33,KDCA,Airbus,American
3441,09,12,2022,Friday,13,45,KGSP,Embraer,American
3442,09,12,2022,Friday,13,37,KLAX,Airbus,American
3443,09,12,2022,Friday,13,55,CYYZ,Canadair Regional,American
3444,09,12,2022,Friday,13,37,KIND,Canadair Regional,American
3445,09,12,2022,Friday,13,31,KSBN,Canadair Regional,American
3446,09,12,2022,Friday,13,42,KORF,Canadair Regional,American
3447,09,12,2022,Friday,13,44,KCVG,Canadair Regional,American
3448,09,12,2022,Friday,13,55,KDAY,Canadair Regional,American
3449,09,12,2022,Friday,13,44,KMIA,Boeing,American
3450,09,12,2022,Friday,13,09,KMLB,Canadair Regional,American
3451,09,12,2022,Friday,13,51,KFAY,Embraer,American
3452,09,12,2022,Friday,13,57,KLYH,Embraer,American
3453,09,12,2022,Friday,13,59,EDDF,Boeing,American
3454,09,12,2022,Friday,13,33,KJAX,Airbus,American
3455,09,12,2022,Friday,13,47,KDFW,Airbus,American
3456,09,12,2022,Friday,13,28,KPHX,Airbus,American
3457,09,12,2022,Friday,13,30,KJFK,Canadair Regional,Delta Air Lines
3458,09,12,2022,Friday,13,31,KATL,Boeing,Delta Air Lines
3459,09,12,2022,Friday,13,44,KHPN,Other,FTH
3460,09,12,2022,Friday,13,42,KCMI,Other,JIT
3461,09,12,2022,Friday,13,25,KLWB,Embraer,Contour Aviation
3462,09,12,2022,Friday,13,11,KGSP,Embraer,Envoy Air
3463,09,12,2022,Friday,13,57,KALB,Airbus,American
3464,09,12,2022,Friday,13,12,KTCL,Other,MVP
3465,09,12,2022,Friday,13,34,KFXE,Other,Unknown/Private owner
3466,09,12,2022,Friday,13,59,KECP,Other,Unknown/Private owner
3467,09,12,2022,Friday,13,47,KMCO,Airbus,Spirit
3468,09,12,2022,Friday,13,59,KEWR,Airbus,United
3469,09,12,2022,Friday,14,07,KAVL,Other,NetJets Aviation
3470,09,12,2022,Friday,14,02,KBWI,Airbus,American
3471,09,12,2022,Friday,14,00,KMCO,Airbus,American
3472,09,12,2022,Friday,14,09,KSYR,Airbus,American
3473,09,12,2022,Friday,14,10,KXNA,Airbus,American
3474,09,12,2022,Friday,14,50,MMUN,Airbus,American
3475,09,12,2022,Friday,14,53,KDTW,Airbus,American
3476,09,12,2022,Friday,14,14,KCLE,Airbus,American
3477,09,12,2022,Friday,14,07,KEYW,Airbus,American
3478,09,12,2022,Friday,14,15,KMDT,Airbus,American
3479,09,12,2022,Friday,14,02,KLGA,Boeing,American
3480,09,12,2022,Friday,14,49,KCVG,Canadair Regional,American
3481,09,12,2022,Friday,14,38,KMGM,Embraer,American
3482,09,12,2022,Friday,14,28,EDDM,Boeing,American
3483,09,12,2022,Friday,14,52,KSEA,Airbus,American
3484,09,12,2022,Friday,14,41,KBOS,Embraer,Delta Air Lines
3485,09,12,2022,Friday,14,51,KSTL,Embraer,Envoy Air
3486,09,12,2022,Friday,14,43,KRUQ,Other,Unknown/Private owner
3487,09,12,2022,Friday,14,18,KLGB,Other,Unknown/Private owner
3488,09,12,2022,Friday,14,31,KRDU,Other,Unknown/Private owner
3489,09,12,2022,Friday,14,00,KIAD,Embraer,United
3490,09,12,2022,Friday,14,10,KBNA,Boeing,Southwest
3491,09,12,2022,Friday,15,13,KBDL,Boeing,American
3492,09,12,2022,Friday,15,37,KEWR,Boeing,American
3493,09,12,2022,Friday,15,55,KILM,Airbus,American
3494,09,12,2022,Friday,15,17,KECP,Airbus,American
3495,09,12,2022,Friday,15,28,KLGA,Boeing,American
3496,09,12,2022,Friday,15,40,KAVL,Airbus,American
3497,09,12,2022,Friday,15,20,KMCO,Airbus,American
3498,09,12,2022,Friday,15,24,KMSY,Airbus,American
3499,09,12,2022,Friday,15,44,KGSO,Airbus,American
3500,09,12,2022,Friday,15,30,KSFO,Airbus,American
3501,09,12,2022,Friday,15,46,KJAX,Airbus,American
3502,09,12,2022,Friday,15,45,KRSW,Airbus,American
3503,09,12,2022,Friday,15,15,KBOS,Airbus,American
3504,09,12,2022,Friday,15,35,KJFK,Airbus,American
3505,09,12,2022,Friday,15,48,KLIT,Airbus,American
3506,09,12,2022,Friday,15,21,KRIC,Airbus,American
3507,09,12,2022,Friday,15,04,KLAX,Boeing,American
3508,09,12,2022,Friday,15,23,KBHM,Canadair Regional,American
3509,09,12,2022,Friday,15,49,KBTR,Canadair Regional,American
3510,09,12,2022,Friday,15,43,KDFW,Airbus,American
3511,09,12,2022,Friday,15,41,KCAK,Canadair Regional,American
3512,09,12,2022,Friday,15,29,KPHX,Airbus,American
3513,09,12,2022,Friday,15,23,KCMH,Canadair Regional,American
3514,09,12,2022,Friday,15,30,KMEM,Airbus,American
3515,09,12,2022,Friday,15,22,KORD,Boeing,American
3516,09,12,2022,Friday,15,32,KSTL,Embraer,American
3517,09,12,2022,Friday,15,34,KPVD,Canadair Regional,American
3518,09,12,2022,Friday,15,31,KOAJ,Embraer,American
3519,09,12,2022,Friday,15,36,KERI,Embraer,American
3520,09,12,2022,Friday,15,19,KDCA,Airbus,American
3521,09,12,2022,Friday,15,47,KLGA,Canadair Regional,Delta Air Lines
3522,09,12,2022,Friday,15,00,KBKW,Embraer,Contour Aviation
3523,09,12,2022,Friday,15,20,KCKB,Embraer,Contour Aviation
3524,09,12,2022,Friday,15,00,KTEB,Other,Unknown/Private owner
3525,09,12,2022,Friday,15,55,KBHM,Other,Unknown/Private owner
3526,09,12,2022,Friday,15,24,KSGR,Other,Unknown/Private owner
3527,09,12,2022,Friday,15,18,KBNA,Other,Unknown/Private owner
3528,09,12,2022,Friday,15,07,KRDU,Embraer,Unknown/Private owner
3529,09,12,2022,Friday,15,38,KPVD,Other,Unknown/Private owner
3530,09,12,2022,Friday,15,01,KHPN,Other,Unknown/Private owner
3531,09,12,2022,Friday,15,38,KHPN,Other,Unknown/Private owner
3532,09,12,2022,Friday,15,45,KGSP,Other,Unknown/Private owner
3533,09,12,2022,Friday,15,42,KIAH,Boeing,United
3534,09,12,2022,Friday,15,05,KDEN,Boeing,United
3535,09,12,2022,Friday,15,14,KFTY,Other,USC
3536,09,12,2022,Friday,15,32,MMGL,Airbus,Volaris
3537,09,12,2022,Friday,14,01,KILM,Airbus,American
3538,09,12,2022,Friday,14,53,MKJS,Airbus,American
3539,09,12,2022,Friday,14,45,KSHD,Embraer,Contour Aviation
3540,09,12,2022,Friday,15,27,KSRQ,Boeing,American
3541,09,12,2022,Friday,15,25,KDAB,Airbus,American
3542,09,12,2022,Friday,15,52,KRDU,Airbus,American
3543,09,12,2022,Friday,15,38,KTPA,Airbus,American
3544,09,12,2022,Friday,15,29,KBNA,Boeing,American
3545,09,12,2022,Friday,15,14,MYNN,Boeing,American
3546,09,12,2022,Friday,16,25,KSBD,Boeing,ATI
3547,09,12,2022,Friday,16,27,KHPN,Boeing,Endeavor Air
3548,09,12,2022,Friday,16,49,KORD,Boeing,American
3549,09,12,2022,Friday,16,15,KMCO,Airbus,American
3550,09,12,2022,Friday,16,59,KPBI,Airbus,American
3551,09,12,2022,Friday,16,32,KSAV,Airbus,American
3552,09,12,2022,Friday,16,13,KRIC,Airbus,American
3553,09,12,2022,Friday,16,54,KSAN,Airbus,American
3554,09,12,2022,Friday,16,05,KCHS,Boeing,American
3555,09,12,2022,Friday,16,38,MWCR,Airbus,American
3556,09,12,2022,Friday,16,22,KSHV,Canadair Regional,American
3557,09,12,2022,Friday,16,27,KCHA,Canadair Regional,American
3558,09,12,2022,Friday,16,49,KPHX,Airbus,American
3559,09,12,2022,Friday,16,14,KCHO,Embraer,American
3560,09,12,2022,Friday,16,07,KPGV,Embraer,American
3561,09,12,2022,Friday,16,17,KHTS,Embraer,American
3562,09,12,2022,Friday,16,12,EGLL,Boeing,American
3563,09,12,2022,Friday,16,42,KLAS,Airbus,American
3564,09,12,2022,Friday,16,42,MDPC,Boeing,American
3565,09,12,2022,Friday,16,25,MMUN,Airbus,American
3566,09,12,2022,Friday,16,10,CYYZ,Canadair Regional,Air Canada
3567,09,12,2022,Friday,16,19,KATL,Boeing,Delta Air Lines
3568,09,12,2022,Friday,16,03,KDTW,Boeing,Delta Air Lines
3569,09,12,2022,Friday,16,21,KHXD,Embraer,Envoy Air
3570,09,12,2022,Friday,16,27,KHPN,Boeing,Delta Air Lines
3571,09,12,2022,Friday,16,33,KORF,Other,GAJ
3572,09,12,2022,Friday,16,03,KPSM,Other,Unknown/Private owner
3573,09,12,2022,Friday,16,18,KLGA,Airbus,Spirit
3574,09,12,2022,Friday,16,44,KEWR,Airbus,United
3575,09,12,2022,Friday,16,51,KORD,Boeing,United
3576,09,12,2022,Friday,16,10,KMDW,Boeing,Southwest
3577,09,12,2022,Friday,17,07,KTPA,Other,NetJets Aviation
3578,09,12,2022,Friday,17,33,KCHS,Airbus,American
3579,09,12,2022,Friday,17,08,KBOS,Boeing,American
3580,09,12,2022,Friday,17,16,KPIT,Airbus,American
3581,09,12,2022,Friday,17,30,KIAH,Boeing,American
3582,09,12,2022,Friday,17,04,KDCA,Canadair Regional,American
3583,09,12,2022,Friday,17,12,KPNS,Airbus,American
3584,09,12,2022,Friday,17,20,KCVG,Airbus,American
3585,09,12,2022,Friday,17,04,KLGA,Boeing,American
3586,09,12,2022,Friday,17,26,KPHL,Airbus,American
3587,09,12,2022,Friday,17,43,KORF,Canadair Regional,American
3588,09,12,2022,Friday,17,47,CYYZ,Airbus,American
3589,09,12,2022,Friday,17,29,KMSP,Boeing,American
3590,09,12,2022,Friday,17,16,KEYW,Airbus,American
3591,09,12,2022,Friday,17,30,KMKE,Airbus,American
3592,09,12,2022,Friday,17,15,KMCO,Airbus,American
3593,09,12,2022,Friday,17,28,KDFW,Airbus,American
3594,09,12,2022,Friday,17,17,KOMA,Boeing,American
3595,09,12,2022,Friday,17,07,KDEN,Airbus,American
3596,09,12,2022,Friday,17,00,KFLL,Airbus,American
3597,09,12,2022,Friday,17,01,KHXD,Airbus,American
3598,09,12,2022,Friday,17,22,KMIA,Boeing,American
3599,09,12,2022,Friday,17,10,KIAD,Canadair Regional,American
3600,09,12,2022,Friday,17,39,KMOB,Canadair Regional,American
3601,09,12,2022,Friday,17,41,KRSW,Airbus,American
3602,09,12,2022,Friday,17,30,KROA,Embraer,American
3603,09,12,2022,Friday,17,31,KLYH,Embraer,American
3604,09,12,2022,Friday,17,38,KEWN,Embraer,American
3605,09,12,2022,Friday,17,18,KEVV,Embraer,American
3606,09,12,2022,Friday,17,18,KPHF,Embraer,American
3607,09,12,2022,Friday,17,42,KCHO,Embraer,American
3608,09,12,2022,Friday,17,02,MBPV,Airbus,American
3609,09,12,2022,Friday,17,37,EGLL,Boeing,American
3610,09,12,2022,Friday,17,23,KAUS,Airbus,American
3611,09,12,2022,Friday,17,21,KDSM,Canadair Regional,American
3612,09,12,2022,Friday,17,23,KSAN,Airbus,American
3613,09,12,2022,Friday,17,56,KMSP,Boeing,Delta Air Lines
3614,09,12,2022,Friday,17,55,KATL,Boeing,Delta Air Lines
3615,09,12,2022,Friday,17,31,KATL,Boeing,Delta Air Lines
3616,09,12,2022,Friday,17,14,KJFK,Canadair Regional,Delta Air Lines
3617,09,12,2022,Friday,17,22,KTUL,Canadair Regional,American
3618,09,12,2022,Friday,17,44,KSLC,Boeing,Delta Air Lines
3619,09,12,2022,Friday,17,15,KPHL,Airbus,Frontier
3620,09,12,2022,Friday,17,29,KTEB,Other,FTH
3621,09,12,2022,Friday,17,19,KIND,Boeing,FedEx
3622,09,12,2022,Friday,17,35,KMEM,Airbus,FedEx
3623,09,12,2022,Friday,17,00,KPAH,Embraer,Contour Aviation
3624,09,12,2022,Friday,17,23,KMSP,Other,Unknown/Private owner
3625,09,12,2022,Friday,17,05,KJFK,Other,Unknown/Private owner
3626,09,12,2022,Friday,17,37,KCRW,Other,Unknown/Private owner
3627,09,12,2022,Friday,17,45,KIAD,Other,Unknown/Private owner
3628,09,12,2022,Friday,17,13,KHSV,Other,Unknown/Private owner
3629,09,12,2022,Friday,17,42,KIAD,Other,TKM
3630,09,12,2022,Friday,18,29,KCMH,Airbus,American
3631,09,12,2022,Friday,18,20,KTEB,Other,NetJets Aviation
3632,09,12,2022,Friday,18,28,KBNA,Airbus,American
3633,09,12,2022,Friday,18,28,KSRQ,Airbus,American
3634,09,12,2022,Friday,18,40,KSDF,Airbus,American
3635,09,12,2022,Friday,18,42,KGSO,Airbus,American
3636,09,12,2022,Friday,18,15,KMCO,Airbus,American
3637,09,12,2022,Friday,18,40,MWCR,Boeing,American
3638,09,12,2022,Friday,18,14,KJFK,Boeing,American
3639,09,12,2022,Friday,18,41,KDCA,Airbus,American
3640,09,12,2022,Friday,18,45,MMUN,Airbus,American
3641,09,12,2022,Friday,18,20,MMMX,Canadair Regional,American
3642,09,12,2022,Friday,18,07,KLGA,Canadair Regional,Delta Air Lines
3643,09,12,2022,Friday,18,34,KMIA,Other,DPJ
3644,09,12,2022,Friday,18,44,MKJS,Airbus,American
3645,09,12,2022,Friday,18,21,KBOS,Embraer,JetBlue Airways
3646,09,12,2022,Friday,18,25,KLWB,Embraer,Contour Aviation
3647,09,12,2022,Friday,18,23,KBHM,Embraer,Envoy Air
3648,09,12,2022,Friday,18,57,KSGF,Embraer,Envoy Air
3649,09,12,2022,Friday,18,10,KFAY,Other,Unknown/Private owner
3650,09,12,2022,Friday,18,25,KFLO,Other,Unknown/Private owner
3651,09,12,2022,Friday,18,58,KIAD,Embraer,United
3652,09,12,2022,Friday,18,05,KDAL,Boeing,Southwest
3653,09,12,2022,Friday,18,25,KBNA,Boeing,Southwest
3654,09,12,2022,Friday,19,14,KMCO,Airbus,American
3655,09,12,2022,Friday,19,40,KAUS,Boeing,American
3656,09,12,2022,Friday,19,06,TIST,Airbus,American
3657,09,12,2022,Friday,19,30,KEWR,Boeing,American
3658,09,12,2022,Friday,19,12,MDPC,Boeing,American
3659,09,12,2022,Friday,19,06,KLAX,Airbus,American
3660,09,12,2022,Friday,19,05,KJAX,Airbus,American
3661,09,12,2022,Friday,19,08,KPHX,Airbus,American
3662,09,12,2022,Friday,19,40,KLGA,Airbus,American
3663,09,12,2022,Friday,19,13,KOKC,Canadair Regional,American
3664,09,12,2022,Friday,19,37,KMIA,Boeing,American
3665,09,12,2022,Friday,19,17,KDEN,Airbus,American
3666,09,12,2022,Friday,19,22,KRDU,Boeing,American
3667,09,12,2022,Friday,19,36,KPVD,Airbus,American
3668,09,12,2022,Friday,19,26,KBDL,Boeing,American
3669,09,12,2022,Friday,19,35,KMSN,Airbus,American
3670,09,12,2022,Friday,19,41,KORF,Boeing,American
3671,09,12,2022,Friday,19,06,KBWI,Airbus,American
3672,09,12,2022,Friday,19,45,KRIC,Airbus,American
3673,09,12,2022,Friday,19,24,KDFW,Airbus,American
3674,09,12,2022,Friday,19,31,KMSY,Airbus,American
3675,09,12,2022,Friday,19,00,KHPN,Canadair Regional,American
3676,09,12,2022,Friday,19,43,KBNA,Canadair Regional,American
3677,09,12,2022,Friday,19,30,KCRW,Canadair Regional,American
3678,09,12,2022,Friday,19,11,KECP,Canadair Regional,American
3679,09,12,2022,Friday,19,18,KGSP,Canadair Regional,American
3680,09,12,2022,Friday,19,16,KJAN,Canadair Regional,American
3681,09,12,2022,Friday,19,01,KMDT,Canadair Regional,American
3682,09,12,2022,Friday,19,08,KTYS,Airbus,American
3683,09,12,2022,Friday,19,02,KDAB,Canadair Regional,American
3684,09,12,2022,Friday,19,50,KTLH,Canadair Regional,American
3685,09,12,2022,Friday,19,16,KCHS,Airbus,American
3686,09,12,2022,Friday,19,46,KMYR,Canadair Regional,American
3687,09,12,2022,Friday,19,07,KGRR,Airbus,American
3688,09,12,2022,Friday,19,24,KCHA,Embraer,American
3689,09,12,2022,Friday,19,10,KCAE,Embraer,American
3690,09,12,2022,Friday,19,37,KEYW,Airbus,American
3691,09,12,2022,Friday,19,25,TJSJ,Airbus,American
3692,09,12,2022,Friday,19,10,TLPL,Boeing,American
3693,09,12,2022,Friday,19,00,TNCA,Boeing,American
3694,09,12,2022,Friday,19,27,KATL,Airbus,American
3695,09,12,2022,Friday,19,15,KVPS,Airbus,American
3696,09,12,2022,Friday,19,14,KTPA,Airbus,American
3697,09,12,2022,Friday,19,32,KSTL,Airbus,American
3698,09,12,2022,Friday,19,39,KORD,Boeing,American
3699,09,12,2022,Friday,19,02,KBHM,Embraer,American
3700,09,12,2022,Friday,19,15,KPHL,Boeing,American
3701,09,12,2022,Friday,19,19,KAVP,Airbus,American
3702,09,12,2022,Friday,19,29,KSGF,Embraer,American
3703,09,12,2022,Friday,19,04,KLAS,Airbus,American
3704,09,12,2022,Friday,19,30,KDTW,Boeing,Delta Air Lines
3705,09,12,2022,Friday,19,12,KJFK,Canadair Regional,Delta Air Lines
3706,09,12,2022,Friday,19,35,KPDK,Canadair Regional,Unknown/Private owner
3707,09,12,2022,Friday,19,59,KIAD,Other,TKM
3708,09,12,2022,Friday,19,13,KADS,Other,Unknown/Private owner
3709,09,12,2022,Friday,20,55,TNCA,Boeing,American
3710,09,12,2022,Friday,20,53,CYUL,Airbus,American
3711,09,12,2022,Friday,20,27,KIND,Boeing,American
3712,09,12,2022,Friday,20,27,KPHL,Airbus,American
3713,09,12,2022,Friday,20,25,MMUN,Airbus,American
3714,09,12,2022,Friday,20,26,KMEM,Airbus,American
3715,09,12,2022,Friday,20,37,KATL,Boeing,Delta Air Lines
3716,09,12,2022,Friday,20,32,KLEX,Embraer,Envoy Air
3717,09,12,2022,Friday,20,36,KSAT,Other,Unknown/Private owner
3718,09,12,2022,Friday,20,15,KEWR,Embraer,United
3719,09,12,2022,Friday,20,35,KBWI,Boeing,Southwest
3720,09,12,2022,Friday,21,02,KDFW,Airbus,American
3721,09,12,2022,Friday,21,27,KORF,Airbus,American
3722,09,12,2022,Friday,21,23,KIAH,Boeing,American
3723,09,12,2022,Friday,21,06,KMIA,Boeing,American
3724,09,12,2022,Friday,21,15,KMCO,Airbus,American
3725,09,12,2022,Friday,21,50,KPIT,Airbus,American
3726,09,12,2022,Friday,21,10,KLGA,Boeing,American
3727,09,12,2022,Friday,21,16,CYYZ,Airbus,American
3728,09,12,2022,Friday,21,40,KPVD,Airbus,American
3729,09,12,2022,Friday,21,24,KTPA,Airbus,American
3730,09,12,2022,Friday,21,26,KRDU,Airbus,American
3731,09,12,2022,Friday,21,31,KRIC,Boeing,American
3732,09,12,2022,Friday,21,07,KLAX,Airbus,American
3733,09,12,2022,Friday,21,35,KRSW,Airbus,American
3734,09,12,2022,Friday,21,34,KSRQ,Airbus,American
3735,09,12,2022,Friday,21,10,KJFK,Airbus,American
3736,09,12,2022,Friday,21,45,KBOS,Airbus,American
3737,09,12,2022,Friday,21,44,KBUF,Airbus,American
3738,09,12,2022,Friday,21,36,KBNA,Airbus,American
3739,09,12,2022,Friday,21,30,KSAV,Airbus,American
3740,09,12,2022,Friday,21,39,KMYR,Airbus,American
3741,09,12,2022,Friday,21,22,KDEN,Airbus,American
3742,09,12,2022,Friday,21,19,KCLE,Boeing,American
3743,09,12,2022,Friday,21,33,KLAS,Airbus,American
3744,09,12,2022,Friday,21,20,KJAX,Airbus,American
3745,09,12,2022,Friday,21,21,KSEA,Airbus,American
3746,09,12,2022,Friday,21,08,KSFO,Airbus,American
3747,09,12,2022,Friday,21,17,KDCA,Airbus,American
3748,09,12,2022,Friday,21,50,KDSM,Embraer,American
3749,09,12,2022,Friday,21,41,KMSN,Embraer,American
3750,09,12,2022,Friday,21,04,KLEX,Embraer,American
3751,09,12,2022,Friday,21,37,KGRR,Embraer,American
3752,09,12,2022,Friday,21,46,KSYR,Airbus,American
3753,09,12,2022,Friday,21,32,KAUS,Airbus,American
3754,09,12,2022,Friday,21,17,KFLL,Airbus,American
3755,09,12,2022,Friday,21,35,KATL,Canadair Regional,American
3756,09,12,2022,Friday,21,25,KTRI,Canadair Regional,American
3757,09,12,2022,Friday,21,35,KMKE,Canadair Regional,American
3758,09,12,2022,Friday,21,28,KGSP,Canadair Regional,American
3759,09,12,2022,Friday,21,47,KLIT,Canadair Regional,American
3760,09,12,2022,Friday,21,47,KGSO,Canadair Regional,American
3761,09,12,2022,Friday,21,49,KABE,Canadair Regional,American
3762,09,12,2022,Friday,21,42,KPHF,Embraer,American
3763,09,12,2022,Friday,21,38,KCSG,Embraer,American
3764,09,12,2022,Friday,21,38,KMSY,Airbus,American
3765,09,12,2022,Friday,21,37,KCHA,Embraer,American
3766,09,12,2022,Friday,21,20,KFLO,Embraer,American
3767,09,12,2022,Friday,21,26,KPBI,Airbus,American
3768,09,12,2022,Friday,21,36,KEWR,Boeing,American
3769,09,12,2022,Friday,21,49,KDFW,Airbus,American
3770,09,12,2022,Friday,21,39,KMSP,Boeing,Delta Air Lines
3771,09,12,2022,Friday,21,56,KJFK,Canadair Regional,Delta Air Lines
3772,09,12,2022,Friday,21,05,KLGA,Canadair Regional,Delta Air Lines
3773,09,12,2022,Friday,21,05,KMCO,Airbus,Frontier
3774,09,12,2022,Friday,21,26,KHXD,Embraer,Envoy Air
3775,09,12,2022,Friday,21,07,KDSM,Embraer,Envoy Air
3776,09,12,2022,Friday,21,03,KMSN,Embraer,Envoy Air
3777,09,12,2022,Friday,21,01,KGRR,Embraer,Envoy Air
3778,09,12,2022,Friday,21,11,KFLO,Other,Unknown/Private owner
3779,09,12,2022,Friday,21,05,KFLL,Airbus,Spirit
3780,09,12,2022,Friday,21,39,KEWR,Boeing,United
3781,09,12,2022,Friday,21,16,KORD,Airbus,United
3782,09,12,2022,Friday,21,40,KMDW,Boeing,Southwest
3783,09,12,2022,Friday,22,55,KPHL,Airbus,American
3784,09,12,2022,Friday,22,28,KBOS,Embraer,Delta Air Lines
3785,09,12,2022,Friday,22,33,KIAH,Boeing,GoJet
3786,09,12,2022,Friday,22,20,KMCO,Airbus,Spirit
3787,09,12,2022,Friday,22,33,KIAH,Boeing,United
3788,09,12,2022,Friday,23,55,KMIA,Boeing,American
3789,09,12,2022,Friday,23,59,KDFW,Airbus,American
3790,09,12,2022,Friday,23,33,KORD,Boeing,American
3791,09,12,2022,Friday,23,50,KATL,Boeing,Delta Air Lines
3792,09,12,2022,Friday,23,30,KMSP,Boeing,Delta Air Lines
3793,09,12,2022,Friday,23,28,KDTW,Boeing,Delta Air Lines
3794,10,12,2022,Saturday,21,51,KALB,Airbus,American
3795,10,12,2022,Saturday,00,43,KTYS,Airbus,American
3796,10,12,2022,Saturday,00,43,KTYS,Airbus,Piedmont
3797,10,12,2022,Saturday,01,45,KCVG,Boeing,ATI
3798,10,12,2022,Saturday,04,35,KPHL,Boeing,UPS
3799,10,12,2022,Saturday,04,57,KLAS,Airbus,Frontier
3800,10,12,2022,Saturday,04,57,KIND,Boeing,FedEx
3801,10,12,2022,Saturday,05,16,KSDF,Other,UPS
3802,10,12,2022,Saturday,05,51,KSLC,Airbus,American
3803,10,12,2022,Saturday,05,05,KDEN,Airbus,American
3804,10,12,2022,Saturday,05,54,KPDX,Airbus,American
3805,10,12,2022,Saturday,05,44,KPHX,Airbus,American
3806,10,12,2022,Saturday,05,59,KLAS,Airbus,American
3807,10,12,2022,Saturday,06,18,KONT,Airbus,American
3808,10,12,2022,Saturday,06,51,KDCA,Airbus,American
